ano,categoria,setor_detalhado,ganho_medio_mensal
2009,02. Quadros médios,F. Construção,1470.4
2009,02. Quadros médios,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",1493.8
2009,02. Quadros médios,H. Transportes e armazenagem,2273.7
2009,02. Quadros médios,"I. Alojamento, restauração e similares",1126.0
2009,02. Quadros médios,J. Atividades de informação e de comunicação,1557.0
2009,02. Quadros médios,K. Atividades financeiras e de seguros,1732.5
2009,02. Quadros médios,L. Atividades imobiliárias,1435.2
2009,02. Quadros médios,"M. Atividades de consultoria, científicas, técnicas e similares",1213.6
2009,02. Quadros médios,N. Atividades administrativas e dos serviços de apoio,1372.5
2009,02. Quadros médios,"O. Administração Pública e Defesa, e Segurança Social obrigatória",1510.7
2009,02. Quadros médios,P. Educação,1387.2
2009,02. Quadros médios,Q. Atividades de saúde humana e apoio  social,1224.7
2009,02. Quadros médios,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",1428.3
2009,02. Quadros médios,S. Outras atividades de serviços,1323.3
2009,02. Quadros médios,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,1343.5
2009,"03. Encarregados, contra mestres e chefes de equipa","A. Agricultura, produção animal, caça, floresta e pesca",933.5
2009,"03. Encarregados, contra mestres e chefes de equipa",B. Indústrias extrativas,1146.3
2009,"03. Encarregados, contra mestres e chefes de equipa",C. Indústrias transformadoras,1127.5
2009,"03. Encarregados, contra mestres e chefes de equipa","D. Eletricidade, gás, vapor, água quente e fria e ar frio",2049.6
2009,"03. Encarregados, contra mestres e chefes de equipa","E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",1040.6
2009,"03. Encarregados, contra mestres e chefes de equipa",F. Construção,1001.0
2009,"03. Encarregados, contra mestres e chefes de equipa","G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",1124.3
2009,"03. Encarregados, contra mestres e chefes de equipa",H. Transportes e armazenagem,1270.2
2009,"03. Encarregados, contra mestres e chefes de equipa","I. Alojamento, restauração e similares",1002.6
2009,"03. Encarregados, contra mestres e chefes de equipa",J. Atividades de informação e de comunicação,1689.1
2009,"03. Encarregados, contra mestres e chefes de equipa",K. Atividades financeiras e de seguros,1472.4
2009,"03. Encarregados, contra mestres e chefes de equipa",L. Atividades imobiliárias,995.3
2009,"03. Encarregados, contra mestres e chefes de equipa","M. Atividades de consultoria, científicas, técnicas e similares",1409.2
2009,"03. Encarregados, contra mestres e chefes de equipa",N. Atividades administrativas e dos serviços de apoio,1075.5
2009,"03. Encarregados, contra mestres e chefes de equipa","O. Administração Pública e Defesa, e Segurança Social obrigatória",927.7
2009,"03. Encarregados, contra mestres e chefes de equipa",P. Educação,1005.0
2009,"03. Encarregados, contra mestres e chefes de equipa",Q. Atividades de saúde humana e apoio  social,850.7
2009,"03. Encarregados, contra mestres e chefes de equipa","R. Atividades artísticas, de espetáculos, desportivas e recreativas",1130.3
2009,"03. Encarregados, contra mestres e chefes de equipa",S. Outras atividades de serviços,1006.9
2009,"03. Encarregados, contra mestres e chefes de equipa",U. Atividades dos organismos internacionais e outras instituições extra-territoriais,0.0
2009,04. Profissionais altamente qualificados,"A. Agricultura, produção animal, caça, floresta e pesca",966.2
2009,04. Profissionais altamente qualificados,B. Indústrias extrativas,1118.1
2009,04. Profissionais altamente qualificados,C. Indústrias transformadoras,1159.1
2009,04. Profissionais altamente qualificados,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",1646.8
2009,04. Profissionais altamente qualificados,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",1279.3
2009,04. Profissionais altamente qualificados,F. Construção,1097.1
2009,04. Profissionais altamente qualificados,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",1219.6
2009,04. Profissionais altamente qualificados,H. Transportes e armazenagem,1294.7
2009,04. Profissionais altamente qualificados,"I. Alojamento, restauração e similares",725.3
2009,04. Profissionais altamente qualificados,J. Atividades de informação e de comunicação,1481.3
2009,04. Profissionais altamente qualificados,K. Atividades financeiras e de seguros,1395.2
2009,04. Profissionais altamente qualificados,L. Atividades imobiliárias,994.2
2009,04. Profissionais altamente qualificados,"M. Atividades de consultoria, científicas, técnicas e similares",1209.3
2009,04. Profissionais altamente qualificados,N. Atividades administrativas e dos serviços de apoio,1000.1
2009,04. Profissionais altamente qualificados,"O. Administração Pública e Defesa, e Segurança Social obrigatória",1276.2
2009,04. Profissionais altamente qualificados,P. Educação,1007.6
2009,04. Profissionais altamente qualificados,Q. Atividades de saúde humana e apoio  social,938.5
2009,04. Profissionais altamente qualificados,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",1355.5
2009,04. Profissionais altamente qualificados,S. Outras atividades de serviços,1109.7
2009,04. Profissionais altamente qualificados,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,3782.8
2009,05. Profissionais qualificados,"A. Agricultura, produção animal, caça, floresta e pesca",684.1
2009,05. Profissionais qualificados,B. Indústrias extrativas,740.8
2009,05. Profissionais qualificados,C. Indústrias transformadoras,675.2
2009,05. Profissionais qualificados,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",1328.8
2009,05. Profissionais qualificados,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",816.2
2009,05. Profissionais qualificados,F. Construção,636.9
2009,05. Profissionais qualificados,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",683.8
2009,05. Profissionais qualificados,H. Transportes e armazenagem,741.3
2009,05. Profissionais qualificados,"I. Alojamento, restauração e similares",601.9
2009,05. Profissionais qualificados,J. Atividades de informação e de comunicação,918.3
2009,05. Profissionais qualificados,K. Atividades financeiras e de seguros,1095.5
2009,05. Profissionais qualificados,L. Atividades imobiliárias,683.4
2009,05. Profissionais qualificados,"M. Atividades de consultoria, científicas, técnicas e similares",767.1
2009,05. Profissionais qualificados,N. Atividades administrativas e dos serviços de apoio,732.1
2009,05. Profissionais qualificados,"O. Administração Pública e Defesa, e Segurança Social obrigatória",676.6
2009,05. Profissionais qualificados,P. Educação,687.7
2009,05. Profissionais qualificados,Q. Atividades de saúde humana e apoio  social,637.7
2009,05. Profissionais qualificados,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",1519.0
2009,05. Profissionais qualificados,S. Outras atividades de serviços,630.7
2009,05. Profissionais qualificados,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,1475.4
2009,06. Profissionais semi qualificados,"A. Agricultura, produção animal, caça, floresta e pesca",534.1
2009,06. Profissionais semi qualificados,B. Indústrias extrativas,714.7
2009,06. Profissionais semi qualificados,C. Indústrias transformadoras,565.5
2009,06. Profissionais semi qualificados,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",1234.1
2009,06. Profissionais semi qualificados,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",551.3
2009,06. Profissionais semi qualificados,F. Construção,558.0
2009,06. Profissionais semi qualificados,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",561.5
2009,06. Profissionais semi qualificados,H. Transportes e armazenagem,728.6
2009,06. Profissionais semi qualificados,"I. Alojamento, restauração e similares",548.8
2009,06. Profissionais semi qualificados,J. Atividades de informação e de comunicação,815.7
2009,06. Profissionais semi qualificados,K. Atividades financeiras e de seguros,1095.9
2009,06. Profissionais semi qualificados,L. Atividades imobiliárias,657.9
2009,06. Profissionais semi qualificados,"M. Atividades de consultoria, científicas, técnicas e similares",633.1
2009,06. Profissionais semi qualificados,N. Atividades administrativas e dos serviços de apoio,543.7
2009,06. Profissionais semi qualificados,"O. Administração Pública e Defesa, e Segurança Social obrigatória",546.8
2009,06. Profissionais semi qualificados,P. Educação,569.8
2009,06. Profissionais semi qualificados,Q. Atividades de saúde humana e apoio  social,540.4
2009,06. Profissionais semi qualificados,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",592.5
2009,06. Profissionais semi qualificados,S. Outras atividades de serviços,541.0
2009,06. Profissionais semi qualificados,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,1000.8
2009,07. Profissionais não qualificados,"A. Agricultura, produção animal, caça, floresta e pesca",512.1
2009,07. Profissionais não qualificados,B. Indústrias extrativas,546.5
2009,07. Profissionais não qualificados,C. Indústrias transformadoras,521.7
2009,07. Profissionais não qualificados,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",1001.4
2009,07. Profissionais não qualificados,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",566.8
2009,07. Profissionais não qualificados,F. Construção,487.8
2009,07. Profissionais não qualificados,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",513.3
2009,07. Profissionais não qualificados,H. Transportes e armazenagem,565.9
2009,07. Profissionais não qualificados,"I. Alojamento, restauração e similares",507.9
2009,07. Profissionais não qualificados,J. Atividades de informação e de comunicação,537.5
2009,07. Profissionais não qualificados,K. Atividades financeiras e de seguros,890.3
2009,07. Profissionais não qualificados,L. Atividades imobiliárias,529.9
2009,07. Profissionais não qualificados,"M. Atividades de consultoria, científicas, técnicas e similares",546.2
2009,07. Profissionais não qualificados,N. Atividades administrativas e dos serviços de apoio,570.9
2009,07. Profissionais não qualificados,"O. Administração Pública e Defesa, e Segurança Social obrigatória",500.2
2009,07. Profissionais não qualificados,P. Educação,523.9
2009,07. Profissionais não qualificados,Q. Atividades de saúde humana e apoio  social,486.9
2009,07. Profissionais não qualificados,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",555.3
2009,07. Profissionais não qualificados,S. Outras atividades de serviços,501.6
2009,07. Profissionais não qualificados,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,639.6
2009,08. Praticantes e aprendizes,"A. Agricultura, produção animal, caça, floresta e pesca",517.9
2009,08. Praticantes e aprendizes,B. Indústrias extrativas,542.4
2009,08. Praticantes e aprendizes,C. Indústrias transformadoras,505.3
2009,08. Praticantes e aprendizes,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",686.7
2009,08. Praticantes e aprendizes,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",547.7
2009,08. Praticantes e aprendizes,F. Construção,506.9
2009,08. Praticantes e aprendizes,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",504.5
2009,08. Praticantes e aprendizes,H. Transportes e armazenagem,601.3
2009,08. Praticantes e aprendizes,"I. Alojamento, restauração e similares",484.4
2009,08. Praticantes e aprendizes,J. Atividades de informação e de comunicação,808.8
2009,08. Praticantes e aprendizes,K. Atividades financeiras e de seguros,672.9
2009,08. Praticantes e aprendizes,L. Atividades imobiliárias,507.8
2009,08. Praticantes e aprendizes,"M. Atividades de consultoria, científicas, técnicas e similares",567.9
2009,08. Praticantes e aprendizes,N. Atividades administrativas e dos serviços de apoio,556.6
2009,08. Praticantes e aprendizes,"O. Administração Pública e Defesa, e Segurança Social obrigatória",460.7
2009,08. Praticantes e aprendizes,P. Educação,534.5
2009,08. Praticantes e aprendizes,Q. Atividades de saúde humana e apoio  social,561.0
2009,08. Praticantes e aprendizes,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",563.1
2009,08. Praticantes e aprendizes,S. Outras atividades de serviços,474.5
2009,08. Praticantes e aprendizes,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,0.0
2009,09. Ignorado,"A. Agricultura, produção animal, caça, floresta e pesca",668.9
2009,09. Ignorado,B. Indústrias extrativas,763.1
2009,09. Ignorado,C. Indústrias transformadoras,700.9
2009,09. Ignorado,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",1006.6
2009,09. Ignorado,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",729.3
2009,09. Ignorado,F. Construção,648.1
2009,09. Ignorado,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",671.5
2009,09. Ignorado,H. Transportes e armazenagem,769.9
2009,09. Ignorado,"I. Alojamento, restauração e similares",610.9
2009,09. Ignorado,J. Atividades de informação e de comunicação,1273.7
2009,09. Ignorado,K. Atividades financeiras e de seguros,1096.9
2009,09. Ignorado,L. Atividades imobiliárias,682.0
2009,09. Ignorado,"M. Atividades de consultoria, científicas, técnicas e similares",792.1
2009,09. Ignorado,N. Atividades administrativas e dos serviços de apoio,622.2
2009,09. Ignorado,"O. Administração Pública e Defesa, e Segurança Social obrigatória",657.4
2009,09. Ignorado,P. Educação,762.1
2009,09. Ignorado,Q. Atividades de saúde humana e apoio  social,684.8
2009,09. Ignorado,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",956.5
2009,09. Ignorado,S. Outras atividades de serviços,790.9
2009,09. Ignorado,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,1388.0
2010,01. Quadros superiores,"A. Agricultura, produção animal, caça, floresta e pesca",1488.2
2010,01. Quadros superiores,B. Indústrias extrativas,2016.7
2010,01. Quadros superiores,C. Indústrias transformadoras,2393.9
2010,01. Quadros superiores,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",3305.8
2010,01. Quadros superiores,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",2145.7
2010,01. Quadros superiores,F. Construção,1866.3
2010,01. Quadros superiores,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",2136.0
2010,01. Quadros superiores,H. Transportes e armazenagem,2979.1
2010,01. Quadros superiores,"I. Alojamento, restauração e similares",1441.3
2010,01. Quadros superiores,J. Atividades de informação e de comunicação,2226.7
2010,01. Quadros superiores,K. Atividades financeiras e de seguros,2688.5
2010,01. Quadros superiores,L. Atividades imobiliárias,1819.5
2010,01. Quadros superiores,"M. Atividades de consultoria, científicas, técnicas e similares",1952.7
2010,01. Quadros superiores,N. Atividades administrativas e dos serviços de apoio,2153.4
2010,01. Quadros superiores,"O. Administração Pública e Defesa, e Segurança Social obrigatória",2690.6
2010,01. Quadros superiores,P. Educação,1673.4
2010,01. Quadros superiores,Q. Atividades de saúde humana e apoio  social,1735.3
2010,01. Quadros superiores,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",2244.5
2010,01. Quadros superiores,S. Outras atividades de serviços,1719.5
2010,01. Quadros superiores,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,3652.1
2010,02. Quadros médios,"A. Agricultura, produção animal, caça, floresta e pesca",1105.3
2010,02. Quadros médios,B. Indústrias extrativas,1543.8
2010,02. Quadros médios,C. Indústrias transformadoras,1607.7
2010,02. Quadros médios,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",2024.3
2010,02. Quadros médios,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",1584.6
2010,02. Quadros médios,F. Construção,1413.5
2010,02. Quadros médios,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",1441.7
2010,02. Quadros médios,H. Transportes e armazenagem,1924.7
2010,02. Quadros médios,"I. Alojamento, restauração e similares",1076.5
2010,02. Quadros médios,J. Atividades de informação e de comunicação,1461.7
2010,02. Quadros médios,K. Atividades financeiras e de seguros,1766.8
2010,02. Quadros médios,L. Atividades imobiliárias,1345.5
2010,02. Quadros médios,"M. Atividades de consultoria, científicas, técnicas e similares",1191.1
2010,02. Quadros médios,N. Atividades administrativas e dos serviços de apoio,1335.7
2010,02. Quadros médios,"O. Administração Pública e Defesa, e Segurança Social obrigatória",1396.4
2010,02. Quadros médios,P. Educação,1476.0
2010,02. Quadros médios,Q. Atividades de saúde humana e apoio  social,1208.3
2010,02. Quadros médios,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",1321.4
2010,02. Quadros médios,S. Outras atividades de serviços,1239.1
2010,02. Quadros médios,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,1939.2
2010,"03. Encarregados, contra mestres e chefes de equipa","A. Agricultura, produção animal, caça, floresta e pesca",972.2
2010,"03. Encarregados, contra mestres e chefes de equipa",B. Indústrias extrativas,1131.4
2010,"03. Encarregados, contra mestres e chefes de equipa",C. Indústrias transformadoras,1205.5
2010,"03. Encarregados, contra mestres e chefes de equipa","D. Eletricidade, gás, vapor, água quente e fria e ar frio",1923.6
2010,"03. Encarregados, contra mestres e chefes de equipa","E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",1246.4
2010,"03. Encarregados, contra mestres e chefes de equipa",F. Construção,1036.1
2010,"03. Encarregados, contra mestres e chefes de equipa","G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",1206.5
2010,"03. Encarregados, contra mestres e chefes de equipa",H. Transportes e armazenagem,1418.5
2010,"03. Encarregados, contra mestres e chefes de equipa","I. Alojamento, restauração e similares",1039.3
2010,"03. Encarregados, contra mestres e chefes de equipa",J. Atividades de informação e de comunicação,1747.9
2010,"03. Encarregados, contra mestres e chefes de equipa",K. Atividades financeiras e de seguros,1445.7
2010,"03. Encarregados, contra mestres e chefes de equipa",L. Atividades imobiliárias,1193.2
2010,"03. Encarregados, contra mestres e chefes de equipa","M. Atividades de consultoria, científicas, técnicas e similares",1517.0
2010,"03. Encarregados, contra mestres e chefes de equipa",N. Atividades administrativas e dos serviços de apoio,1237.7
2010,"03. Encarregados, contra mestres e chefes de equipa","O. Administração Pública e Defesa, e Segurança Social obrigatória",1328.2
2010,"03. Encarregados, contra mestres e chefes de equipa",P. Educação,1231.8
2010,"03. Encarregados, contra mestres e chefes de equipa",Q. Atividades de saúde humana e apoio  social,1029.8
2010,"03. Encarregados, contra mestres e chefes de equipa","R. Atividades artísticas, de espetáculos, desportivas e recreativas",1382.0
2010,"03. Encarregados, contra mestres e chefes de equipa",S. Outras atividades de serviços,1303.1
2010,"03. Encarregados, contra mestres e chefes de equipa",U. Atividades dos organismos internacionais e outras instituições extra-territoriais,2414.6
2010,04. Profissionais altamente qualificados,"A. Agricultura, produção animal, caça, floresta e pesca",799.7
2010,04. Profissionais altamente qualificados,B. Indústrias extrativas,1011.8
2010,04. Profissionais altamente qualificados,C. Indústrias transformadoras,1124.7
2010,04. Profissionais altamente qualificados,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",1628.7
2010,04. Profissionais altamente qualificados,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",903.5
2010,04. Profissionais altamente qualificados,F. Construção,1094.3
2010,04. Profissionais altamente qualificados,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",1166.5
2010,04. Profissionais altamente qualificados,H. Transportes e armazenagem,1250.6
2010,04. Profissionais altamente qualificados,"I. Alojamento, restauração e similares",723.3
2010,04. Profissionais altamente qualificados,J. Atividades de informação e de comunicação,1310.8
2010,04. Profissionais altamente qualificados,K. Atividades financeiras e de seguros,1376.3
2010,04. Profissionais altamente qualificados,L. Atividades imobiliárias,906.5
2010,04. Profissionais altamente qualificados,"M. Atividades de consultoria, científicas, técnicas e similares",1085.5
2010,04. Profissionais altamente qualificados,N. Atividades administrativas e dos serviços de apoio,935.9
2010,04. Profissionais altamente qualificados,"O. Administração Pública e Defesa, e Segurança Social obrigatória",1185.2
2010,04. Profissionais altamente qualificados,P. Educação,881.0
2010,04. Profissionais altamente qualificados,Q. Atividades de saúde humana e apoio  social,946.5
2010,04. Profissionais altamente qualificados,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",4126.5
2010,04. Profissionais altamente qualificados,S. Outras atividades de serviços,953.2
2010,04. Profissionais altamente qualificados,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,1577.2
2010,05. Profissionais qualificados,"A. Agricultura, produção animal, caça, floresta e pesca",739.3
2010,05. Profissionais qualificados,B. Indústrias extrativas,751.5
2010,05. Profissionais qualificados,C. Indústrias transformadoras,697.4
2010,05. Profissionais qualificados,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",1290.4
2010,05. Profissionais qualificados,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",785.4
2010,05. Profissionais qualificados,F. Construção,653.9
2010,05. Profissionais qualificados,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",711.7
2010,05. Profissionais qualificados,H. Transportes e armazenagem,754.8
2010,05. Profissionais qualificados,"I. Alojamento, restauração e similares",612.6
2010,05. Profissionais qualificados,J. Atividades de informação e de comunicação,963.3
2010,05. Profissionais qualificados,K. Atividades financeiras e de seguros,1119.4
2010,05. Profissionais qualificados,L. Atividades imobiliárias,707.2
2010,05. Profissionais qualificados,"M. Atividades de consultoria, científicas, técnicas e similares",781.8
2010,05. Profissionais qualificados,N. Atividades administrativas e dos serviços de apoio,743.5
2010,05. Profissionais qualificados,"O. Administração Pública e Defesa, e Segurança Social obrigatória",677.5
2010,05. Profissionais qualificados,P. Educação,723.5
2010,05. Profissionais qualificados,Q. Atividades de saúde humana e apoio  social,653.4
2010,05. Profissionais qualificados,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",811.6
2010,05. Profissionais qualificados,S. Outras atividades de serviços,652.6
2010,05. Profissionais qualificados,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,1445.3
2010,06. Profissionais semi qualificados,"A. Agricultura, produção animal, caça, floresta e pesca",556.7
2010,06. Profissionais semi qualificados,B. Indústrias extrativas,716.3
2010,06. Profissionais semi qualificados,C. Indústrias transformadoras,585.8
2010,06. Profissionais semi qualificados,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",954.8
2010,06. Profissionais semi qualificados,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",604.1
2010,06. Profissionais semi qualificados,F. Construção,580.9
2010,06. Profissionais semi qualificados,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",574.1
2010,06. Profissionais semi qualificados,H. Transportes e armazenagem,642.4
2010,06. Profissionais semi qualificados,"I. Alojamento, restauração e similares",561.1
2010,06. Profissionais semi qualificados,J. Atividades de informação e de comunicação,753.3
2010,06. Profissionais semi qualificados,K. Atividades financeiras e de seguros,942.3
2010,06. Profissionais semi qualificados,L. Atividades imobiliárias,712.7
2010,06. Profissionais semi qualificados,"M. Atividades de consultoria, científicas, técnicas e similares",696.4
2010,06. Profissionais semi qualificados,N. Atividades administrativas e dos serviços de apoio,567.3
2010,06. Profissionais semi qualificados,"O. Administração Pública e Defesa, e Segurança Social obrigatória",560.8
2010,06. Profissionais semi qualificados,P. Educação,588.5
2010,06. Profissionais semi qualificados,Q. Atividades de saúde humana e apoio  social,550.1
2010,06. Profissionais semi qualificados,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",638.5
2010,06. Profissionais semi qualificados,S. Outras atividades de serviços,560.2
2010,06. Profissionais semi qualificados,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,1369.7
2010,07. Profissionais não qualificados,"A. Agricultura, produção animal, caça, floresta e pesca",537.7
2010,07. Profissionais não qualificados,B. Indústrias extrativas,578.2
2010,07. Profissionais não qualificados,C. Indústrias transformadoras,541.9
2010,07. Profissionais não qualificados,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",801.9
2010,07. Profissionais não qualificados,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",618.9
2010,07. Profissionais não qualificados,F. Construção,512.8
2010,07. Profissionais não qualificados,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",530.6
2010,07. Profissionais não qualificados,H. Transportes e armazenagem,584.0
2010,07. Profissionais não qualificados,"I. Alojamento, restauração e similares",525.1
2010,07. Profissionais não qualificados,J. Atividades de informação e de comunicação,615.1
2010,07. Profissionais não qualificados,K. Atividades financeiras e de seguros,1011.0
2010,07. Profissionais não qualificados,L. Atividades imobiliárias,551.8
2010,07. Profissionais não qualificados,"M. Atividades de consultoria, científicas, técnicas e similares",589.0
2010,07. Profissionais não qualificados,N. Atividades administrativas e dos serviços de apoio,579.2
2010,07. Profissionais não qualificados,"O. Administração Pública e Defesa, e Segurança Social obrigatória",582.9
2010,07. Profissionais não qualificados,P. Educação,539.8
2010,07. Profissionais não qualificados,Q. Atividades de saúde humana e apoio  social,506.5
2010,07. Profissionais não qualificados,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",569.3
2010,07. Profissionais não qualificados,S. Outras atividades de serviços,531.2
2010,07. Profissionais não qualificados,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,800.5
2010,08. Praticantes e aprendizes,"A. Agricultura, produção animal, caça, floresta e pesca",544.0
2010,08. Praticantes e aprendizes,B. Indústrias extrativas,564.2
2010,08. Praticantes e aprendizes,C. Indústrias transformadoras,533.6
2010,08. Praticantes e aprendizes,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",698.0
2010,08. Praticantes e aprendizes,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",559.9
2010,08. Praticantes e aprendizes,F. Construção,527.0
2010,08. Praticantes e aprendizes,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",527.6
2010,08. Praticantes e aprendizes,H. Transportes e armazenagem,626.9
2010,08. Praticantes e aprendizes,"I. Alojamento, restauração e similares",507.9
2010,08. Praticantes e aprendizes,J. Atividades de informação e de comunicação,831.0
2010,08. Praticantes e aprendizes,K. Atividades financeiras e de seguros,673.5
2010,08. Praticantes e aprendizes,L. Atividades imobiliárias,512.8
2010,08. Praticantes e aprendizes,"M. Atividades de consultoria, científicas, técnicas e similares",597.5
2010,08. Praticantes e aprendizes,N. Atividades administrativas e dos serviços de apoio,553.7
2010,08. Praticantes e aprendizes,"O. Administração Pública e Defesa, e Segurança Social obrigatória",516.4
2010,08. Praticantes e aprendizes,P. Educação,553.1
2010,08. Praticantes e aprendizes,Q. Atividades de saúde humana e apoio  social,571.9
2010,08. Praticantes e aprendizes,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",577.5
2010,08. Praticantes e aprendizes,S. Outras atividades de serviços,499.7
2010,08. Praticantes e aprendizes,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,0.0
2010,09. Ignorado,"A. Agricultura, produção animal, caça, floresta e pesca",0.0
2010,09. Ignorado,B. Indústrias extrativas,0.0
2010,09. Ignorado,C. Indústrias transformadoras,0.0
2010,09. Ignorado,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",0.0
2010,09. Ignorado,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",0.0
2010,09. Ignorado,F. Construção,0.0
2010,09. Ignorado,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",0.0
2010,09. Ignorado,H. Transportes e armazenagem,0.0
2010,09. Ignorado,"I. Alojamento, restauração e similares",0.0
2010,09. Ignorado,J. Atividades de informação e de comunicação,0.0
2010,09. Ignorado,K. Atividades financeiras e de seguros,0.0
2010,09. Ignorado,L. Atividades imobiliárias,0.0
2010,09. Ignorado,"M. Atividades de consultoria, científicas, técnicas e similares",0.0
2010,09. Ignorado,N. Atividades administrativas e dos serviços de apoio,0.0
2010,09. Ignorado,"O. Administração Pública e Defesa, e Segurança Social obrigatória",0.0
2010,09. Ignorado,P. Educação,0.0
2010,09. Ignorado,Q. Atividades de saúde humana e apoio  social,0.0
2010,09. Ignorado,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",0.0
2010,09. Ignorado,S. Outras atividades de serviços,0.0
2010,09. Ignorado,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,0.0
2011,01. Quadros superiores,"A. Agricultura, produção animal, caça, floresta e pesca",1467.2
2011,01. Quadros superiores,B. Indústrias extrativas,2078.2
2011,01. Quadros superiores,C. Indústrias transformadoras,2443.3
2011,01. Quadros superiores,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",3906.7
2011,01. Quadros superiores,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",2053.4
2011,01. Quadros superiores,F. Construção,1857.9
2011,01. Quadros superiores,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",2161.8
2011,01. Quadros superiores,H. Transportes e armazenagem,2663.2
